order_id,date,customer_id,category,product,amount,status
ORD-096305,2024-09-24,4429,Home & Garden,Table,57.88,COMPLETED
ORD-096306,2024-12-03,1727,Clothing,Sneakers,387.01,COMPLETED
ORD-096307,2024-06-03,3385,Clothing,Sneakers,139.21,COMPLETED
ORD-096308,2024-11-09,1605,Clothing,Jacket,121.68,COMPLETED
ORD-096309,2024-11-10,1937,Home & Garden,Chair,61.58,COMPLETED
ORD-096310,2024-01-03,4824,Books,Comic,438.06,COMPLETED
ORD-096311,2024-07-26,3221,Clothing,Jacket,483.0,COMPLETED
ORD-096312,2024-09-25,1284,Books,Textbook,401.71,CANCELLED
ORD-096313,2024-09-11,1491,Books,Novel,140.15,COMPLETED
ORD-096314,2024-06-13,2718,Electronics,Smartphone,477.31,CANCELLED
ORD-096315,2024-05-01,4310,Books,Cookbook,81.63,PENDING
ORD-096316,2024-05-30,2841,Home & Garden,Lamp,418.36,COMPLETED
ORD-096317,2024-09-21,2030,Clothing,Jacket,262.78,PENDING
ORD-096318,2024-10-04,4091,Electronics,Monitor,387.54,COMPLETED
ORD-096319,2024-06-17,2627,Toys,Action Figure,269.45,PENDING
ORD-096320,2024-12-20,2001,Books,Novel,189.33,COMPLETED
ORD-096321,2024-05-18,3580,Home & Garden,Sofa,138.74,COMPLETED
ORD-096322,2024-10-26,1392,Toys,Board Game,192.83,COMPLETED
ORD-096323,2024-12-13,3443,Clothing,Jeans,358.27,COMPLETED
ORD-096324,2024-06-13,3887,Home & Garden,Chair,430.19,COMPLETED
ORD-096325,2024-07-22,1568,Home & Garden,Sofa,399.94,COMPLETED
ORD-096326,2024-06-10,4306,Clothing,Jeans,54.04,COMPLETED
ORD-096327,2024-05-27,4825,Clothing,Jacket,30.53,RETURNED
ORD-096328,2024-07-30,1235,Toys,Action Figure,311.03,CANCELLED
ORD-096329,2024-08-15,1874,Home & Garden,Chair,421.5,RETURNED
ORD-096330,2024-04-29,2173,Clothing,Jacket,36.23,COMPLETED
ORD-096331,2024-05-08,4550,Electronics,Laptop,452.46,COMPLETED
ORD-096332,2024-07-17,2605,Toys,Doll,125.98,RETURNED
ORD-096333,2024-12-11,3705,Home & Garden,Chair,118.17,COMPLETED
ORD-096334,2024-09-03,4939,Electronics,Smartphone,215.92,COMPLETED
ORD-096335,2024-07-31,3847,Toys,Doll,109.47,CANCELLED
ORD-096336,2024-03-05,1265,Home & Garden,Table,301.28,COMPLETED
ORD-096337,2024-04-02,2243,Toys,Doll,11.65,COMPLETED
ORD-096338,2024-12-31,1253,Electronics,Laptop,40.36,COMPLETED
ORD-096339,2024-12-20,1052,Home & Garden,Chair,122.75,PENDING
ORD-096340,2024-04-14,4191,Clothing,Sneakers,113.71,COMPLETED
ORD-096341,2024-10-19,3470,Clothing,Jacket,442.76,COMPLETED
ORD-096342,2024-09-21,2963,Clothing,Sneakers,91.59,COMPLETED
ORD-096343,2024-08-20,3686,Books,Novel,488.18,COMPLETED
ORD-096344,2024-10-19,3732,Books,Comic,86.25,COMPLETED
ORD-096345,2024-01-25,2789,Clothing,Jacket,184.91,COMPLETED
ORD-096346,2024-08-21,2044,Electronics,Smartphone,282.82,COMPLETED
ORD-096347,2024-10-05,3688,Clothing,Jeans,224.58,COMPLETED
ORD-096348,2024-03-20,1602,Home & Garden,Lamp,411.68,COMPLETED
ORD-096349,2024-06-02,3856,Home & Garden,Chair,31.21,PENDING
ORD-096350,2024-03-16,2054,Books,Cookbook,267.16,COMPLETED
ORD-096351,2024-03-06,1110,Clothing,T-Shirt,439.9,COMPLETED
ORD-096352,2024-08-02,3078,Home & Garden,Sofa,474.09,COMPLETED
ORD-096353,2024-11-07,3869,Home & Garden,Chair,248.41,COMPLETED
ORD-096354,2024-12-07,1878,Books,Cookbook,217.97,PENDING
ORD-096355,2024-08-19,2827,Electronics,Smartphone,413.63,PENDING
ORD-096356,2024-06-18,2781,Books,Cookbook,145.95,COMPLETED
ORD-096357,2024-06-19,4116,Electronics,Laptop,353.61,COMPLETED
ORD-096358,2024-02-12,2867,Home & Garden,Table,226.62,COMPLETED
ORD-096359,2024-08-02,2811,Electronics,Laptop,499.14,COMPLETED
ORD-096360,2024-01-15,3802,Electronics,Smartphone,283.92,PENDING
ORD-096361,2024-07-18,1927,Electronics,Smartphone,280.06,COMPLETED
ORD-096362,2024-10-25,1292,Home & Garden,Table,308.54,COMPLETED
ORD-096363,2024-08-17,2559,Books,Novel,106.56,COMPLETED
ORD-096364,2024-06-23,4058,Home & Garden,Chair,24.24,COMPLETED
ORD-096365,2024-11-16,4010,Clothing,Jacket,67.02,COMPLETED
ORD-096366,2024-09-28,2897,Electronics,Headphones,439.46,COMPLETED
ORD-096367,2024-04-20,3085,Books,Comic,68.94,COMPLETED
ORD-096368,2024-05-16,2683,Clothing,Jeans,61.1,COMPLETED
ORD-096369,2024-08-12,2864,Electronics,Laptop,290.44,COMPLETED
ORD-096370,2024-03-18,2813,Home & Garden,Sofa,299.3,COMPLETED
ORD-096371,2024-11-15,2431,Toys,Doll,352.46,RETURNED
ORD-096372,2024-10-20,2813,Toys,Doll,242.65,COMPLETED
ORD-096373,2024-11-16,4841,Electronics,Smartphone,379.8,COMPLETED
ORD-096374,2024-07-25,2719,Toys,Action Figure,293.09,CANCELLED
ORD-096375,2024-07-04,3766,Books,Cookbook,479.52,COMPLETED
ORD-096376,2024-10-19,3323,Books,Textbook,230.91,CANCELLED
ORD-096377,2024-12-24,3336,Books,Textbook,97.36,RETURNED
ORD-096378,2024-10-31,2166,Electronics,Monitor,437.2,COMPLETED
ORD-096379,2024-08-15,3800,Toys,Board Game,377.37,PENDING
ORD-096380,2024-03-11,3458,Electronics,Smartphone,487.63,CANCELLED
ORD-096381,2024-04-25,4184,Toys,Board Game,203.12,PENDING
ORD-096382,2024-09-12,3651,Electronics,Laptop,433.73,PENDING
ORD-096383,2024-10-31,3278,Clothing,Jeans,117.89,COMPLETED
ORD-096384,2024-08-26,4327,Books,Cookbook,321.41,COMPLETED
ORD-096385,2024-01-31,3671,Books,Cookbook,161.65,PENDING
ORD-096386,2024-01-22,1855,Electronics,Headphones,139.21,RETURNED
ORD-096387,2024-08-26,3987,Clothing,Jacket,244.73,COMPLETED
ORD-096388,2024-08-17,1013,Clothing,Jeans,233.92,COMPLETED
ORD-096389,2024-08-06,3913,Books,Cookbook,225.8,COMPLETED
ORD-096390,2024-02-06,1590,Home & Garden,Chair,350.0,COMPLETED
ORD-096391,2024-06-29,4151,Home & Garden,Chair,211.09,COMPLETED
ORD-096392,2024-12-05,4185,Electronics,Smartphone,73.46,COMPLETED
ORD-096393,2024-10-09,2049,Home & Garden,Sofa,406.69,RETURNED
ORD-096394,2024-11-22,4579,Toys,Lego Set,177.16,COMPLETED
ORD-096395,2024-09-15,1482,Clothing,Jeans,446.15,PENDING
ORD-096396,2024-06-20,1687,Clothing,T-Shirt,70.58,CANCELLED
ORD-096397,2024-10-08,3580,Books,Comic,439.8,RETURNED
ORD-096398,2024-12-11,2265,Toys,Board Game,81.13,COMPLETED
ORD-096399,2024-08-26,3748,Home & Garden,Sofa,205.26,COMPLETED
ORD-096400,2024-06-06,2829,Toys,Lego Set,170.96,PENDING
ORD-096401,2024-10-07,3736,Home & Garden,Chair,60.02,COMPLETED
ORD-096402,2024-02-11,4256,Electronics,Laptop,132.69,COMPLETED
ORD-096403,2024-05-20,3625,Electronics,Laptop,205.67,COMPLETED
ORD-096404,2024-07-15,4336,Books,Comic,184.63,CANCELLED
ORD-096405,2024-08-27,3433,Toys,Doll,212.04,COMPLETED
ORD-096406,2024-10-23,2642,Toys,Board Game,298.65,COMPLETED
ORD-096407,2024-05-13,1158,Toys,Action Figure,17.88,COMPLETED
ORD-096408,2024-04-10,4307,Electronics,Monitor,258.25,COMPLETED
ORD-096409,2024-12-14,1739,Home & Garden,Chair,31.39,RETURNED
ORD-096410,2024-10-04,4799,Electronics,Smartphone,259.69,COMPLETED
ORD-096411,2024-09-10,4615,Toys,Lego Set,57.77,COMPLETED
ORD-096412,2024-04-26,1473,Home & Garden,Table,150.0,COMPLETED
ORD-096413,2024-04-02,2070,Books,Comic,313.43,COMPLETED
ORD-096414,2024-06-17,1374,Clothing,T-Shirt,20.07,PENDING
ORD-096415,2024-08-13,2319,Books,Novel,397.1,PENDING
ORD-096416,2024-05-02,2122,Electronics,Smartphone,487.16,COMPLETED
ORD-096417,2024-10-04,3302,Clothing,Sneakers,468.88,PENDING
ORD-096418,2024-01-25,3190,Toys,Board Game,71.59,COMPLETED
ORD-096419,2024-03-27,2112,Electronics,Laptop,302.19,PENDING
ORD-096420,2024-06-05,3240,Electronics,Smartphone,69.43,CANCELLED
ORD-096421,2024-10-20,2843,Home & Garden,Lamp,259.55,COMPLETED
ORD-096422,2024-02-14,1650,Clothing,Jacket,150.01,CANCELLED
ORD-096423,2024-11-28,2412,Clothing,Jeans,86.94,COMPLETED
ORD-096424,2024-03-19,2169,Books,Comic,360.32,COMPLETED
ORD-096425,2024-09-12,2391,Home & Garden,Sofa,171.04,COMPLETED
ORD-096426,2024-04-07,4036,Clothing,T-Shirt,376.87,COMPLETED
ORD-096427,2024-05-22,1907,Toys,Doll,65.12,COMPLETED
ORD-096428,2024-06-25,3872,Home & Garden,Lamp,372.04,RETURNED
ORD-096429,2024-02-27,4575,Books,Comic,426.04,PENDING
ORD-096430,2024-09-17,4445,Electronics,Smartphone,265.32,COMPLETED
ORD-096431,2024-09-14,4580,Home & Garden,Chair,412.82,CANCELLED
ORD-096432,2024-06-05,1976,Toys,Doll,311.35,COMPLETED
ORD-096433,2024-06-16,1582,Books,Comic,346.28,COMPLETED
ORD-096434,2024-03-01,3973,Clothing,Jacket,31.91,CANCELLED
ORD-096435,2024-05-20,1962,Electronics,Monitor,488.11,COMPLETED
ORD-096436,2024-08-02,4286,Toys,Board Game,284.06,COMPLETED
ORD-096437,2024-05-13,2131,Clothing,T-Shirt,497.07,RETURNED
ORD-096438,2024-02-10,2702,Electronics,Monitor,370.43,COMPLETED
ORD-096439,2024-08-30,4104,Electronics,Laptop,182.09,COMPLETED
ORD-096440,2024-07-24,4845,Clothing,Jacket,469.26,COMPLETED
ORD-096441,2024-12-03,2516,Clothing,Jacket,296.59,COMPLETED
ORD-096442,2024-04-22,3999,Home & Garden,Lamp,53.75,COMPLETED
ORD-096443,2024-06-14,3302,Electronics,Smartphone,432.45,COMPLETED
ORD-096444,2024-06-16,1150,Clothing,Jeans,252.84,RETURNED
ORD-096445,2024-08-27,4100,Clothing,Jacket,420.85,COMPLETED
ORD-096446,2024-10-03,3414,Home & Garden,Lamp,470.85,COMPLETED
ORD-096447,2024-03-04,1238,Electronics,Smartphone,440.96,COMPLETED
ORD-096448,2024-07-09,3756,Electronics,Monitor,54.45,COMPLETED
ORD-096449,2024-08-06,4068,Books,Cookbook,431.12,PENDING
ORD-096450,2024-11-12,3091,Books,Cookbook,496.6,COMPLETED
ORD-096451,2024-02-06,4678,Books,Textbook,23.33,COMPLETED
ORD-096452,2024-11-14,3390,Home & Garden,Chair,321.34,COMPLETED
ORD-096453,2024-02-21,4072,Electronics,Smartphone,42.48,COMPLETED
ORD-096454,2024-01-31,2333,Electronics,Monitor,491.15,COMPLETED
ORD-096455,2024-04-22,2470,Clothing,T-Shirt,205.11,COMPLETED
ORD-096456,2024-02-16,2860,Books,Textbook,253.39,COMPLETED
ORD-096457,2024-08-11,2237,Clothing,Jeans,298.38,COMPLETED
ORD-096458,2024-10-01,2818,Home & Garden,Lamp,418.08,COMPLETED
ORD-096459,2024-08-20,1678,Electronics,Laptop,474.82,COMPLETED
ORD-096460,2024-11-25,4414,Books,Comic,160.19,CANCELLED
ORD-096461,2024-02-21,3925,Clothing,Jeans,344.15,COMPLETED
ORD-096462,2024-05-27,2821,Toys,Doll,116.16,CANCELLED
ORD-096463,2024-11-12,3316,Clothing,T-Shirt,436.26,CANCELLED
ORD-096464,2024-03-27,4587,Home & Garden,Sofa,74.74,COMPLETED
ORD-096465,2024-08-26,3136,Electronics,Smartphone,278.2,COMPLETED
ORD-096466,2024-05-23,4924,Books,Novel,239.91,PENDING
ORD-096467,2024-08-19,3938,Electronics,Monitor,322.8,COMPLETED
ORD-096468,2024-09-10,3801,Electronics,Headphones,232.58,COMPLETED
ORD-096469,2024-09-30,2326,Toys,Lego Set,81.85,COMPLETED
ORD-096470,2024-01-13,4826,Electronics,Laptop,496.66,COMPLETED
ORD-096471,2024-12-19,4129,Home & Garden,Lamp,17.11,COMPLETED
ORD-096472,2024-08-15,1088,Electronics,Smartphone,380.48,PENDING
ORD-096473,2024-01-22,1189,Home & Garden,Sofa,243.43,COMPLETED
ORD-096474,2024-03-11,2017,Toys,Board Game,335.13,COMPLETED
ORD-096475,2024-09-16,4831,Books,Textbook,446.71,COMPLETED
ORD-096476,2024-10-18,1917,Clothing,Jacket,267.09,COMPLETED
ORD-096477,2024-06-18,3934,Electronics,Laptop,325.0,COMPLETED
ORD-096478,2024-08-17,3703,Electronics,Headphones,476.11,COMPLETED
ORD-096479,2024-11-25,2845,Toys,Lego Set,304.7,COMPLETED
ORD-096480,2024-04-27,2345,Books,Textbook,70.75,COMPLETED
ORD-096481,2024-02-20,2332,Home & Garden,Table,290.24,CANCELLED
ORD-096482,2024-02-04,2545,Home & Garden,Lamp,404.65,COMPLETED
ORD-096483,2024-01-02,3741,Books,Novel,143.53,CANCELLED
ORD-096484,2024-12-14,4619,Clothing,Jacket,170.54,COMPLETED
ORD-096485,2024-02-19,3621,Books,Cookbook,57.99,COMPLETED
ORD-096486,2024-01-19,4788,Books,Textbook,127.37,PENDING
ORD-096487,2024-03-20,1948,Clothing,T-Shirt,356.07,COMPLETED
ORD-096488,2024-06-08,1821,Books,Textbook,279.28,COMPLETED
ORD-096489,2024-12-31,3358,Home & Garden,Sofa,463.07,COMPLETED
ORD-096490,2024-08-30,2992,Toys,Action Figure,241.97,COMPLETED
ORD-096491,2024-07-03,1749,Books,Novel,415.81,COMPLETED
ORD-096492,2024-03-16,4697,Clothing,T-Shirt,125.1,COMPLETED
ORD-096493,2024-01-14,2053,Books,Comic,367.93,COMPLETED
ORD-096494,2024-03-30,3530,Toys,Lego Set,448.78,RETURNED
ORD-096495,2024-05-30,1800,Toys,Doll,481.03,COMPLETED
ORD-096496,2024-05-21,1202,Toys,Doll,377.1,COMPLETED
ORD-096497,2024-08-06,4579,Clothing,Sneakers,238.86,COMPLETED
ORD-096498,2024-02-10,3022,Clothing,Jacket,324.64,COMPLETED
ORD-096499,2024-04-27,3848,Home & Garden,Sofa,162.86,COMPLETED
ORD-096500,2024-07-13,1490,Electronics,Smartphone,25.31,COMPLETED
ORD-096501,2024-12-07,2143,Toys,Doll,97.2,COMPLETED
ORD-096502,2024-06-14,4540,Toys,Doll,385.73,COMPLETED
ORD-096503,2024-01-05,4225,Clothing,Sneakers,393.0,COMPLETED
ORD-096504,2024-06-13,4822,Toys,Lego Set,289.41,COMPLETED
ORD-096505,2024-07-02,1336,Books,Textbook,33.48,COMPLETED
ORD-096506,2024-07-08,3467,Books,Cookbook,39.37,COMPLETED
ORD-096507,2024-02-26,4294,Electronics,Laptop,222.8,COMPLETED
ORD-096508,2024-12-11,3011,Clothing,Sneakers,176.57,CANCELLED
ORD-096509,2024-07-27,3167,Clothing,Sneakers,477.79,COMPLETED
ORD-096510,2024-11-10,3464,Home & Garden,Lamp,319.9,COMPLETED
ORD-096511,2024-07-05,2543,Toys,Action Figure,177.38,COMPLETED
ORD-096512,2024-04-15,4767,Books,Textbook,127.06,COMPLETED
ORD-096513,2024-03-01,4346,Home & Garden,Chair,293.8,RETURNED
ORD-096514,2024-08-05,4037,Toys,Action Figure,444.76,COMPLETED
ORD-096515,2024-01-26,3463,Clothing,Jacket,102.94,COMPLETED
ORD-096516,2024-04-23,2700,Home & Garden,Chair,12.69,COMPLETED
ORD-096517,2024-08-31,4881,Electronics,Smartphone,142.23,COMPLETED
ORD-096518,2024-07-09,1900,Clothing,Jeans,176.64,CANCELLED
ORD-096519,2024-08-06,3248,Toys,Board Game,461.57,COMPLETED
ORD-096520,2024-11-17,2493,Books,Textbook,90.75,RETURNED
ORD-096521,2024-07-27,2673,Electronics,Smartphone,488.48,COMPLETED
ORD-096522,2024-09-02,4550,Toys,Board Game,16.22,COMPLETED
ORD-096523,2024-02-02,2679,Clothing,Sneakers,419.36,RETURNED
ORD-096524,2024-12-21,4822,Electronics,Laptop,201.84,COMPLETED
ORD-096525,2024-12-12,4750,Clothing,T-Shirt,66.46,CANCELLED
ORD-096526,2024-01-04,4067,Clothing,Jacket,356.64,PENDING
ORD-096527,2024-02-01,3780,Toys,Doll,347.2,COMPLETED
ORD-096528,2024-04-08,3481,Clothing,Jeans,258.53,CANCELLED
ORD-096529,2024-03-16,3759,Toys,Doll,349.6,RETURNED
ORD-096530,2024-03-20,4603,Books,Novel,498.14,COMPLETED
ORD-096531,2024-04-08,2002,Clothing,T-Shirt,367.08,COMPLETED
ORD-096532,2024-05-01,2027,Books,Comic,349.79,COMPLETED
ORD-096533,2024-10-18,1311,Toys,Lego Set,418.25,COMPLETED
ORD-096534,2024-06-09,1328,Toys,Board Game,127.82,COMPLETED
ORD-096535,2024-01-26,2646,Clothing,Jacket,392.15,COMPLETED
ORD-096536,2024-05-08,3843,Home & Garden,Lamp,75.89,CANCELLED
ORD-096537,2024-09-21,3732,Electronics,Monitor,59.45,COMPLETED
ORD-096538,2024-05-16,1816,Electronics,Monitor,93.76,COMPLETED
ORD-096539,2024-06-18,1894,Home & Garden,Sofa,465.38,COMPLETED
ORD-096540,2024-08-17,2298,Books,Textbook,325.2,COMPLETED
ORD-096541,2024-10-10,1283,Books,Textbook,305.94,COMPLETED
ORD-096542,2024-08-07,3254,Home & Garden,Lamp,50.51,COMPLETED
ORD-096543,2024-06-20,4241,Toys,Lego Set,166.69,COMPLETED
ORD-096544,2024-03-22,4835,Home & Garden,Table,179.83,PENDING
ORD-096545,2024-10-13,1819,Home & Garden,Sofa,47.47,COMPLETED
ORD-096546,2024-05-23,4021,Books,Comic,370.14,CANCELLED
ORD-096547,2024-12-04,2133,Electronics,Monitor,43.53,PENDING
ORD-096548,2024-05-30,4897,Books,Novel,321.73,RETURNED
ORD-096549,2024-06-24,4326,Toys,Doll,254.3,PENDING
ORD-096550,2024-07-25,4311,Home & Garden,Table,229.5,COMPLETED
ORD-096551,2024-12-27,2318,Home & Garden,Table,417.73,COMPLETED
ORD-096552,2024-12-16,3433,Toys,Doll,226.08,COMPLETED
ORD-096553,2024-04-10,3721,Books,Novel,334.9,CANCELLED
ORD-096554,2024-04-21,2514,Home & Garden,Lamp,166.86,PENDING
ORD-096555,2024-03-05,1690,Toys,Action Figure,35.79,COMPLETED
ORD-096556,2024-12-04,1699,Clothing,T-Shirt,292.03,COMPLETED
ORD-096557,2024-03-06,1665,Toys,Doll,48.85,COMPLETED
ORD-096558,2024-09-02,2450,Books,Cookbook,10.59,COMPLETED
ORD-096559,2024-12-01,3925,Electronics,Monitor,185.94,PENDING
ORD-096560,2024-10-13,4084,Electronics,Laptop,53.89,RETURNED
ORD-096561,2024-03-25,4496,Home & Garden,Table,55.26,COMPLETED
ORD-096562,2024-12-15,2912,Home & Garden,Chair,393.08,COMPLETED
ORD-096563,2024-11-19,2340,Electronics,Headphones,99.92,COMPLETED
ORD-096564,2024-04-14,4542,Electronics,Smartphone,41.88,COMPLETED
ORD-096565,2024-12-17,2180,Home & Garden,Table,411.44,COMPLETED
ORD-096566,2024-04-07,2003,Clothing,Jeans,25.42,COMPLETED
ORD-096567,2024-01-19,2250,Clothing,Jacket,397.69,CANCELLED
ORD-096568,2024-09-10,3028,Electronics,Smartphone,155.83,COMPLETED
ORD-096569,2024-04-29,3586,Electronics,Headphones,264.47,COMPLETED
ORD-096570,2024-06-14,4362,Home & Garden,Table,450.55,PENDING
ORD-096571,2024-04-25,1212,Toys,Doll,54.16,CANCELLED
ORD-096572,2024-06-03,3709,Toys,Board Game,250.58,COMPLETED
ORD-096573,2024-07-14,3331,Home & Garden,Chair,451.89,COMPLETED
ORD-096574,2024-04-17,3244,Books,Cookbook,120.65,COMPLETED
ORD-096575,2024-04-07,2639,Electronics,Headphones,392.4,RETURNED
ORD-096576,2024-10-06,1507,Electronics,Laptop,169.19,COMPLETED
ORD-096577,2024-02-07,4938,Electronics,Smartphone,264.56,RETURNED
ORD-096578,2024-07-30,4109,Books,Textbook,230.83,COMPLETED
ORD-096579,2024-12-13,3427,Electronics,Laptop,439.34,RETURNED
ORD-096580,2024-08-08,2531,Toys,Board Game,84.02,CANCELLED
ORD-096581,2024-03-19,1465,Home & Garden,Sofa,332.93,COMPLETED
ORD-096582,2024-11-03,3201,Home & Garden,Lamp,131.74,COMPLETED
ORD-096583,2024-06-28,2354,Clothing,Jeans,457.98,COMPLETED
ORD-096584,2024-01-12,1048,Books,Novel,408.24,COMPLETED
ORD-096585,2024-06-06,2666,Toys,Lego Set,481.59,RETURNED
ORD-096586,2024-06-13,3185,Electronics,Laptop,221.27,COMPLETED
ORD-096587,2024-04-15,3439,Toys,Action Figure,319.07,RETURNED
ORD-096588,2024-01-27,3076,Toys,Board Game,460.93,COMPLETED
ORD-096589,2024-09-21,2171,Clothing,Jeans,179.0,COMPLETED
ORD-096590,2024-04-12,1530,Clothing,Sneakers,39.52,COMPLETED
ORD-096591,2024-04-15,1717,Home & Garden,Chair,450.72,COMPLETED
ORD-096592,2024-10-20,2767,Clothing,T-Shirt,85.22,COMPLETED
ORD-096593,2024-09-15,1144,Toys,Board Game,476.67,COMPLETED
ORD-096594,2024-05-04,4121,Toys,Action Figure,275.21,COMPLETED
ORD-096595,2024-08-05,3085,Toys,Board Game,338.59,PENDING
ORD-096596,2024-12-24,3977,Clothing,Sneakers,477.1,PENDING
ORD-096597,2024-07-10,2912,Clothing,T-Shirt,342.97,COMPLETED
ORD-096598,2024-09-12,1784,Electronics,Laptop,100.95,COMPLETED
ORD-096599,2024-11-28,3083,Electronics,Headphones,272.38,CANCELLED
ORD-096600,2024-12-18,1357,Toys,Lego Set,363.37,COMPLETED
ORD-096601,2024-08-13,2217,Electronics,Laptop,177.98,COMPLETED
ORD-096602,2024-02-24,1428,Clothing,Sneakers,339.37,RETURNED
ORD-096603,2024-02-27,1082,Toys,Doll,118.16,COMPLETED
ORD-096604,2024-02-24,4854,Clothing,Jeans,218.99,COMPLETED
ORD-096605,2024-05-26,1683,Books,Novel,189.58,RETURNED
ORD-096606,2024-04-07,1145,Clothing,Jacket,133.41,COMPLETED
ORD-096607,2024-08-04,4428,Home & Garden,Sofa,403.81,COMPLETED
ORD-096608,2024-06-07,1768,Home & Garden,Sofa,288.07,COMPLETED
ORD-096609,2024-10-13,2637,Books,Cookbook,489.39,RETURNED
ORD-096610,2024-01-01,4676,Home & Garden,Chair,479.53,COMPLETED
ORD-096611,2024-11-21,4090,Home & Garden,Sofa,131.49,COMPLETED
ORD-096612,2024-08-13,4944,Clothing,Jacket,205.78,COMPLETED
ORD-096613,2024-05-03,2932,Electronics,Headphones,480.64,COMPLETED
ORD-096614,2024-09-02,1452,Clothing,Jeans,239.76,RETURNED
ORD-096615,2024-05-17,3058,Toys,Action Figure,34.46,COMPLETED
ORD-096616,2024-07-07,2177,Clothing,Sneakers,486.04,COMPLETED
ORD-096617,2024-07-21,1057,Toys,Board Game,337.61,COMPLETED
ORD-096618,2024-05-18,3980,Books,Comic,222.68,COMPLETED
ORD-096619,2024-07-08,1305,Toys,Board Game,47.9,PENDING
ORD-096620,2024-06-09,2822,Toys,Doll,166.54,COMPLETED
ORD-096621,2024-10-12,1186,Home & Garden,Lamp,458.74,COMPLETED
ORD-096622,2024-01-18,1726,Books,Comic,273.57,COMPLETED
ORD-096623,2024-01-26,4816,Books,Textbook,119.65,COMPLETED
ORD-096624,2024-12-11,3133,Home & Garden,Chair,418.17,COMPLETED
ORD-096625,2024-09-17,2546,Toys,Action Figure,466.13,COMPLETED
ORD-096626,2024-06-06,3352,Home & Garden,Table,441.24,COMPLETED
ORD-096627,2024-06-06,1153,Home & Garden,Chair,251.53,PENDING
ORD-096628,2024-04-19,3980,Electronics,Smartphone,123.3,COMPLETED
ORD-096629,2024-03-01,4354,Books,Novel,332.4,COMPLETED
ORD-096630,2024-01-13,3989,Books,Novel,211.03,COMPLETED
ORD-096631,2024-09-29,2455,Toys,Action Figure,202.33,COMPLETED
ORD-096632,2024-07-14,2631,Books,Cookbook,361.81,COMPLETED
ORD-096633,2024-01-19,2776,Toys,Lego Set,186.92,COMPLETED
ORD-096634,2024-06-16,3531,Electronics,Monitor,147.22,COMPLETED
ORD-096635,2024-06-26,4404,Toys,Doll,260.0,COMPLETED
ORD-096636,2024-03-10,4620,Home & Garden,Lamp,348.9,COMPLETED
ORD-096637,2024-06-28,4147,Toys,Board Game,193.67,PENDING
ORD-096638,2024-12-10,4890,Home & Garden,Sofa,182.52,COMPLETED
ORD-096639,2024-08-03,4386,Toys,Action Figure,113.45,COMPLETED
ORD-096640,2024-02-04,4043,Toys,Doll,140.51,PENDING
ORD-096641,2024-03-14,3487,Clothing,Jeans,439.04,COMPLETED
ORD-096642,2024-08-24,4901,Home & Garden,Chair,223.04,COMPLETED
ORD-096643,2024-02-11,3317,Clothing,Jeans,181.97,COMPLETED
ORD-096644,2024-08-17,2288,Home & Garden,Lamp,415.37,COMPLETED
ORD-096645,2024-08-30,4336,Home & Garden,Chair,31.29,COMPLETED
ORD-096646,2024-07-09,2208,Clothing,Sneakers,147.47,CANCELLED
ORD-096647,2024-01-02,2230,Books,Novel,421.17,COMPLETED
ORD-096648,2024-12-12,1528,Home & Garden,Table,252.01,COMPLETED
ORD-096649,2024-08-05,3096,Toys,Action Figure,201.98,COMPLETED
ORD-096650,2024-03-01,1127,Electronics,Monitor,363.43,CANCELLED
ORD-096651,2024-07-06,2787,Toys,Lego Set,134.78,COMPLETED
ORD-096652,2024-07-07,4488,Home & Garden,Table,416.46,COMPLETED
ORD-096653,2024-05-13,3658,Clothing,Sneakers,247.61,COMPLETED
ORD-096654,2024-09-28,1999,Books,Novel,165.49,COMPLETED
ORD-096655,2024-01-27,4576,Toys,Doll,51.92,COMPLETED
ORD-096656,2024-02-29,3480,Clothing,Sneakers,160.72,COMPLETED
ORD-096657,2024-12-22,3382,Clothing,Jacket,312.1,RETURNED
ORD-096658,2024-05-29,2102,Toys,Lego Set,191.92,RETURNED
ORD-096659,2024-08-16,2341,Clothing,Jeans,31.84,COMPLETED
ORD-096660,2024-03-01,4903,Clothing,T-Shirt,244.58,PENDING
ORD-096661,2024-01-12,2078,Clothing,Jacket,218.33,CANCELLED
ORD-096662,2024-03-11,4212,Home & Garden,Chair,59.06,COMPLETED
ORD-096663,2024-06-18,4922,Toys,Board Game,420.67,PENDING
ORD-096664,2024-01-05,1213,Toys,Action Figure,290.68,COMPLETED
ORD-096665,2024-01-02,2158,Electronics,Smartphone,464.65,COMPLETED
ORD-096666,2024-05-27,2871,Home & Garden,Lamp,477.44,PENDING
ORD-096667,2024-09-08,2069,Books,Cookbook,380.31,COMPLETED
ORD-096668,2024-05-05,3931,Electronics,Laptop,156.06,COMPLETED
ORD-096669,2024-09-21,1747,Clothing,T-Shirt,230.79,CANCELLED
ORD-096670,2024-10-12,1713,Toys,Action Figure,108.05,RETURNED
ORD-096671,2024-04-19,4262,Books,Comic,490.9,COMPLETED
ORD-096672,2024-02-25,1373,Toys,Lego Set,200.78,COMPLETED
ORD-096673,2024-10-19,1361,Toys,Lego Set,336.71,COMPLETED
ORD-096674,2024-02-28,2291,Clothing,Jeans,395.85,COMPLETED
ORD-096675,2024-11-08,1394,Books,Comic,485.83,COMPLETED
ORD-096676,2024-10-14,3922,Books,Novel,73.77,COMPLETED
